,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
s02M2022,0.4065667658249765,0.07091838908236743,36.98121667650346,2.9050840143621963,1.6270124083809308,0.02109851202358243,0.008313181740213088,0.7765221603205772,0.07151674431836813,0.40061104202289693,0.18524415488588153,0.0,0.11321158798652568,0.23566665055322583,0.7857035583496628
s03M2022,0.8844927088723604,0.015232838828003114,3.337717366918207,2.939889689963611,18.344940690517294,0.01801396773514022,0.4141882067759154,0.6706515249027579,0.19849258597121347,0.28610760566303356,0.295009194550373,0.0,0.0,2.166172312549731,1.3384566418601305
s04M2022,0.2884032995784989,0.052995325029615216,2.504963551071455,2.2089436741996575,7.378996732162449,0.0037098019761562157,0.0,0.573766221087099,0.11789944088715112,0.27948322637975975,0.13459118155999475,0.0,0.0,7.5103750173443755,0.9991170768645259
s05M2022,0.03131223797798377,0.0,8.873265339301772,0.43522898069990756,39.938100846868856,0.0,2.500776588172163,0.0,0.0,0.0,0.02348863484764231,0.0,0.0,7.342468699735506,0.0
s06M2022,0.248000105579832,0.0,6.811379834105286,0.0875151868600485,51.194434120714874,0.0,0.0,0.0,0.010107970702742913,0.05478217201235175,0.019369908399288642,0.0,0.0,3.3902209015047657,0.1760734880771918
s07M2022,0.30648947845043484,0.025868854879825275,1.2963003256774777,2.119425171894308,11.986026838626278,0.0,0.32446935289347617,0.35754247279888485,0.09750868416642393,0.17573343147103412,0.12078520923522419,0.0,0.0,13.201644603226136,0.8059204306604179
s08M2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0028562593597137014,0.0,0.0,1.5861801227023153,17.476196068713882,0.0,0.0,0.0,0.0
s09M2022,0.12054629415289993,0.03418918696400597,0.023790493308258862,0.4503822620223033,0.07580478354139504,0.15490946016050253,0.03286704819228295,0.8822901788909329,0.1567856947129308,1.4799147809285071,3.499289328272109,0.0,0.20638677583146706,0.09599777877017243,0.23212670728016171
s10M2022,0.1271217137267369,0.04815570377161547,0.047268638262759496,0.7666694186843304,0.013643491223597162,0.26932394496886847,0.03908426934058697,1.0824044055072066,0.23844391887910663,0.5328116928869469,1.2171782045596318,0.0,0.42735677878380224,0.08881813243694649,0.23843166086914044
s11M2022,0.15365460469812486,0.04385231376845394,0.047528553325757825,1.0168864068334795,0.0,0.4285409978902589,0.030178539747077345,1.5582362214912042,0.31292518950055503,0.48157821321134625,0.9518332336740758,0.0,0.51212306743708,0.08962201533631103,0.3088390110369571
s12M2022,0.1778807476736829,0.12473303582752687,0.09026841853218387,1.2162848925163474,0.0,0.15301486868079608,0.0,1.3690389853075977,0.30571236800803964,1.4064806067742817,2.34361455583883,0.0,1.1621382393207167,0.10833295385179148,0.2984994110504426
s13M2022,0.18620431678565005,0.0779665182865282,0.07774231522300803,0.71813503863061,0.36315356329479337,0.07743501321437246,0.031193157190709524,0.8303590018183785,0.1109784542033454,1.5832561123720028,3.172476571116721,0.0,0.28866123397407945,0.1302687570296832,0.3412575231644304
s14M2022,0.17452224650223339,0.2302237019315947,0.08425254958372341,1.2824883800304159,0.6456194770584277,0.29648154155013684,0.06095452709937754,1.5216178398640525,0.09656536493993872,1.3039217061120179,1.153636123724675,0.03092173165244919,0.46540086201406505,0.12022726281281294,0.5854760974658759
s15M2022,0.1582212287428295,0.033364479710371625,0.1622038305023625,0.9374547543092435,0.2815617163428999,0.03280835262622379,0.06879320172204326,0.4121933641364247,0.02620714314823441,0.23288903017253196,0.02208378002702033,0.007727501646922118,0.03142254817874951,0.1948374763753063,14.678745149849053
s02T2022,0.8534150922574786,0.0,18.552865650754125,0.9426512507935229,6.3223139722467865,0.0,13.035720674637751,0.0,0.008529123890181319,0.0,0.0,0.0,0.0,3.4585955958669183,0.9034017584253572
s03T2022,6.139835075057185,0.0,2.3700073232684677,2.761833869665809,4.179669702781439,0.057525353462046916,0.6242421296576716,0.27990089756098635,0.0634108113110935,0.02884931138785881,0.05808924855742435,0.0,0.8209579608432913,2.8592393335148194,2.265760339186382
s04T2022,46.88186144918343,0.0,0.5545217277090417,0.8694765494969071,11.640646286317194,0.023878325095173722,0.06989729121827497,0.15913048287613898,0.014608941733689358,0.0,0.0,0.0,0.0,2.8805037608272546,0.6895361353256774
s05T2022,0.879274050452636,0.0,0.8605303896863015,1.7792211713279433,13.882224861930142,0.014830194677277258,0.0,0.23633120322206824,0.03173218159228835,0.03099448806882204,0.03141362930100008,0.0,0.0,3.6436280494040987,1.2328970906758663
s06T2022,74.0452780108776,0.0,0.3363237218706737,1.2770710580646016,2.5996783217657584,0.025915936956518653,3.243251608555333,0.009749941747102442,0.02027560661544321,0.0,0.0,0.0,0.0,1.2518343599751338,0.5148682908844034
s07T2022,4.443146543375947,0.0,2.6788430288132665,2.169777250735512,12.276172077169853,0.06471542376334079,3.6023130997640975,0.0,0.016272835307961257,0.0,0.0020093572535923904,0.0,0.6819849184105289,6.13117160575031,1.5432176403333107
s08T2022,0.0,0.0,0.0034125607019048682,0.0,0.0,0.0,0.0019376576074260454,0.0,0.0,1.5766929225953428,7.467573039793503,0.0,0.0,0.0019553673796773863,0.0
s09T2022,0.12277794035956699,0.0,0.015148412021000658,0.9012660776319353,0.09710764002321108,0.7077587755632524,0.020821711372759313,1.5547973461587024,0.6255451102510429,0.2477089105324628,0.3527137101344316,0.0,0.2610595029223809,0.05469958001339912,0.23185860722647214
s10T2022,0.4788952822473863,0.0021942913997030017,0.07418747152548849,1.358529861338356,0.346255060625393,1.1056676345990246,0.16465405780134565,1.9385700860021522,0.16974663013357005,0.20890014138131838,0.1879255015980343,0.0,0.20468986725368574,0.3312882883808787,0.8466445721725872
